provincia_code,municipio_code,municipio,lat_municipio,lon_municipio,source
16,16129,MONTALBANEJO,39.73369,-2.49911,nucleo_capital_geonames
16,16130,MONTALBO,39.87994,-2.67038,nucleo_capital_geonames
16,16131,MONTEAGUDO DE LAS SALINAS,39.8,-1.9,nucleo_capital_geonames
16,16132,MOTA DE ALTAREJOS,39.88201,-2.30958,nucleo_capital_geonames
16,16133,MOTA DEL CUERVO,39.50189,-2.86994,nucleo_capital_geonames
16,16134,MOTILLA DEL PALANCAR,39.56667,-1.88333,nucleo_capital_geonames
16,16135,MOYA,39.95,-1.36667,nucleo_capital_geonames
16,16137,NARBONETA,39.75,-1.46667,nucleo_capital_geonames
16,16139,OLIVARES DE JÚCAR,39.76101,-2.35589,nucleo_capital_geonames
16,16140,OLMEDA DE LA CUESTA,40.31088,-2.47592,nucleo_capital_geonames
16,16141,OLMEDA DEL REY,39.8,-2.08333,nucleo_capital_geonames
16,16142,OLMEDILLA DE ALARCÓN,39.61667,-2.1,nucleo_capital_geonames
16,16143,OLMEDILLA DE ELIZ,40.30232,-2.41952,nucleo_capital_geonames
16,16145,OSA DE LA VEGA,39.65977,-2.75998,nucleo_capital_geonames
16,16146,PAJARÓN,39.95,-1.78333,nucleo_capital_geonames
16,16147,PAJARONCILLO,39.95,-1.73333,nucleo_capital_geonames
16,16148,PALOMARES DEL CAMPO,39.94664,-2.59776,nucleo_capital_geonames
16,16149,PALOMERA,40.06667,-2.05,nucleo_homonimo_geonames
16,16150,PARACUELLOS,39.71667,-1.78333,nucleo_capital_geonames
16,16151,PAREDES,40.06578,-2.854,nucleo_capital_geonames
16,16152,La Parra de las Vegas,39.86882,-2.20443,nucleo_homonimo_geonames
16,16153,PEDERNOSO (EL),39.4858,-2.74642,nucleo_homonimo_geonames
16,16154,PEDROÑERAS (LAS),39.44997,-2.67394,nucleo_homonimo_geonames
16,16155,PERAL (EL),39.5,-1.9,nucleo_homonimo_geonames
16,16156,PERALEJA (LA),40.23527,-2.55611,nucleo_homonimo_geonames
16,16157,PESQUERA (LA),39.58333,-1.56667,nucleo_homonimo_geonames
16,16158,PICAZO (EL),39.4456804,-2.1033169,geo_point_2d_poligono
16,16159,PINAREJO,39.61639,-2.42592,nucleo_capital_geonames
16,16160,PINEDA DE GIGÜELA,40.08546,-2.54368,nucleo_capital_geonames
16,16161,PIQUERAS DEL CASTILLO,39.71667,-2.06667,nucleo_capital_geonames
16,16162,PORTALRUBIO DE GUADAMEJUD,40.2815114,-2.6085556,geo_point_2d_poligono
16,16163,PORTILLA,40.28957,-2.08178,nucleo_capital_geonames
16,16165,POYATOS,40.42327,-2.04954,nucleo_homonimo_geonames
16,16166,POZOAMARGO,39.36558,-2.19617,nucleo_capital_geonames
16,16167,POZORRUBIO DE SANTIAGO,39.81645,-2.94936,nucleo_capital_geonames
16,16169,POZUELO (EL),40.61964,-2.27646,nucleo_homonimo_geonames
16,16170,PRIEGO,40.44936,-2.31435,nucleo_capital_geonames
16,16171,PROVENCIO (EL),39.3774,-2.57448,nucleo_homonimo_geonames
16,16172,PUEBLA DE ALMENARA,39.7844,-2.81435,nucleo_capital_geonames
16,16173,VALLE DE ALTOMIRA (EL),40.2405814,-2.7676805,geo_point_2d_poligono
16,16174,PUEBLA DEL SALVADOR,39.56667,-1.66667,nucleo_capital_geonames
16,16175,QUINTANAR DEL REY,39.33333,-1.93333,nucleo_capital_geonames
16,16176,RADA DE HARO,39.57002,-2.62086,nucleo_capital_geonames
16,16177,REÍLLO,39.9,-1.86667,nucleo_capital_geonames
16,16181,ROZALÉN DEL MONTE,39.99083,-2.80525,nucleo_capital_geonames
16,16185,SACEDA-TRASIERRA,40.15525,-2.85369,nucleo_capital_geonames
16,16186,SAELICES,39.92061,-2.80502,nucleo_capital_geonames
16,16187,SALINAS DEL MANZANO,40.08333,-1.55,nucleo_capital_geonames
16,16188,SALMERONCILLOS,40.5009649,-2.5225433,geo_point_2d_poligono
16,16189,SALVACAÑETE,40.1,-1.5,nucleo_capital_geonames
16,16190,SAN CLEMENTE,39.4041,-2.42819,nucleo_capital_geonames
16,16191,SAN LORENZO DE LA PARRILLA,39.85129,-2.36079,nucleo_capital_geonames
16,16192,SAN MARTÍN DE BONICHES,39.9,-1.56667,nucleo_capital_geonames
16,16193,SAN PEDRO PALMICHES,40.42956,-2.40602,nucleo_capital_geonames
16,16194,SANTA CRUZ DE MOYA,39.95,-1.26667,nucleo_capital_geonames
16,16195,SANTA MARÍA DEL CAMPO RUS,39.55942,-2.42306,nucleo_capital_geonames
16,16196,SANTA MARÍA DE LOS LLANOS,39.4827392,-2.8100031,geo_point_2d_poligono
16,16197,SANTA MARÍA DEL VAL,40.50439,-2.04115,nucleo_capital_geonames
16,16198,SISANTE,39.40849,-2.20173,nucleo_capital_geonames
16,16199,SOLERA DE GABALDÓN,39.7515906,-1.967873,geo_point_2d_poligono
16,16202,TALAYUELAS,39.85,-1.28333,nucleo_capital_geonames
16,16203,TARANCÓN,40.00851,-3.00731,nucleo_capital_geonames
16,16204,TÉBAR,39.5,-2.16667,nucleo_capital_geonames
16,16205,TEJADILLOS,40.13333,-1.63333,nucleo_capital_geonames
16,16206,TINAJAS,40.32547,-2.58228,nucleo_capital_geonames
16,16209,TORRALBA,40.30253,-2.28546,nucleo_capital_geonames
16,16211,TORREJONCILLO DEL REY,40.0084,-2.57107,nucleo_capital_geonames
16,16212,TORRUBIA DEL CAMPO,39.89749,-2.96133,nucleo_capital_geonames
16,16213,TORRUBIA DEL CASTILLO,39.65852,-2.31171,nucleo_capital_geonames
16,16215,TRAGACETE,40.35011,-1.85102,nucleo_homonimo_geonames
16,16216,TRESJUNCOS,39.70087,-2.75502,nucleo_capital_geonames
16,16217,TRIBALDOS,39.97264,-2.89809,nucleo_capital_geonames
16,16218,UCLÉS,39.97938,-2.86143,nucleo_capital_geonames
16,16219,UÑA,40.2241,-1.97788,nucleo_capital_geonames
16,16224,VALDEMECA,40.22367,-1.74358,nucleo_capital_geonames
16,16225,VALDEMORILLO DE LA SIERRA,40.03333,-1.78333,nucleo_capital_geonames
16,16227,VALDEMORO-SIERRA,40.1,-1.76667,nucleo_capital_geonames
16,16228,VALDEOLIVAS,40.506,-2.44532,nucleo_capital_geonames
16,16231,VALHERMOSO DE LA FUENTE,39.56667,-2.01667,nucleo_capital_geonames
16,16234,VALSALOBRE,40.61742,-2.09297,nucleo_capital_geonames
16,16236,VALVERDE DE JÚCAR,39.71866,-2.22135,nucleo_capital_geonames
16,16237,VALVERDEJO,39.61667,-2.01667,nucleo_capital_geonames
16,16238,VARA DE REY,39.42595,-2.29404,nucleo_capital_geonames
16,16239,VEGA DEL CODORNO,40.42457,-1.91312,nucleo_capital_geonames
16,16240,VELLISCA,40.12965,-2.81444,nucleo_capital_geonames
16,16242,VILLACONEJOS DE TRABAQUE,40.40064,-2.31956,nucleo_capital_geonames
16,16243,VILLAESCUSA DE HARO,39.5989,-2.67352,nucleo_homonimo_geonames
16,16244,VILLAGARCÍA DEL LLANO,39.31667,-1.83333,nucleo_capital_geonames
16,16245,VILLALBA DE LA SIERRA,40.23437,-2.08929,nucleo_capital_geonames
16,16246,VILLALBA DEL REY,40.34653,-2.63902,nucleo_capital_geonames
16,16247,VILLALGORDO DEL MARQUESADO,39.68245,-2.50885,nucleo_capital_geonames
16,16248,VILLALPARDO,39.46667,-1.63333,nucleo_capital_geonames
16,16249,VILLAMAYOR DE SANTIAGO,39.73072,-2.92357,nucleo_capital_geonames
16,16250,VILLANUEVA DE GUADAMEJUD,40.2196347,-2.5050981,geo_point_2d_poligono
16,16251,VILLANUEVA DE LA JARA,39.43333,-1.93333,nucleo_capital_geonames
16,16253,VILLAR DE CAÑAS,39.7786,-2.56428,nucleo_capital_geonames
16,16254,VILLAR DE DOMINGO GARCÍA,40.23732,-2.29136,nucleo_capital_geonames
16,16255,VILLAR DE LA ENCINA,39.63725,-2.52155,nucleo_capital_geonames
16,16258,VILLAR DEL HUMO,39.86667,-1.63333,nucleo_capital_geonames
16,16259,VILLAR DEL INFANTADO,40.45514,-2.47905,nucleo_capital_geonames
16,16263,VILLAR DE OLALLA,40.01496,-2.19561,nucleo_capital_geonames
16,16264,VILLAREJO DE FUENTES,39.78809,-2.6968,nucleo_capital_geonames
16,16265,VILLAREJO DE LA PEÑUELA,40.08745,-2.40996,nucleo_capital_geonames
16,16266,VILLAREJO-PERIESTEBAN,39.87231,-2.44145,nucleo_capital_geonames
16,16269,VILLARES DEL SAZ,39.84109,-2.50427,nucleo_capital_geonames
16,16270,VILLARRUBIO,39.94511,-2.89431,nucleo_capital_geonames
16,16271,VILLARTA,39.45,-1.65,nucleo_capital_geonames
16,16272,VILLAS DE LA VENTOSA,40.2302904,-2.4112908,geo_point_2d_poligono
16,16273,VILLAVERDE Y PASACONSOL,39.77099,-2.26552,nucleo_capital_geonames
16,16274,VÍLLORA,39.75,-1.58333,nucleo_homonimo_geonames
16,16275,VINDEL,40.58743,-2.3806,nucleo_capital_geonames
16,16276,YÉMEDA,39.7584304,-1.7356889,geo_point_2d_poligono
16,16277,ZAFRA DE ZÁNCARA,39.89203,-2.55786,nucleo_capital_geonames
16,16278,ZAFRILLA,40.2,-1.61667,nucleo_capital_geonames
16,16279,ZARZA DE TAJO,40.01591,-3.12877,nucleo_capital_geonames
16,16280,ZARZUELA,40.25902,-2.11034,nucleo_capital_geonames
16,16901,CAMPOS DEL PARAÍSO,40.0255843,-2.7027516,geo_point_2d_poligono
16,16902,VALDETÓRTOLA,39.9240319,-2.1702863,geo_point_2d_poligono
16,16903,VALERAS (LAS),39.7960213,-2.1469397,geo_point_2d_poligono
16,16904,FUENTENAVA DE JÁBAGA,40.1299624,-2.3071168,geo_point_2d_poligono
16,16905,ARCAS,39.98333,-2.11667,nucleo_homonimo_geonames
16,16906,VALDECOLMENAS (LOS),40.1083953,-2.4700967,geo_point_2d_poligono
16,16908,POZORRUBIELOS DE LA MANCHA,39.4786813,-2.0223833,geo_point_2d_poligono
16,16909,SOTORRIBAS,40.2855504,-2.1872337,geo_point_2d_poligono
16,16910,VILLAR Y VELASCO,40.1397677,-2.4092842,geo_point_2d_poligono
17,17001,AGULLANA,42.39408,2.84666,nucleo_capital_geonames
17,17002,AIGUAVIVA,41.9384,2.76217,nucleo_capital_geonames
17,17003,ALBANYÀ,42.30431,2.71995,nucleo_homonimo_geonames
17,17004,ALBONS,42.10389,3.08433,nucleo_capital_geonames
17,17005,FAR D'EMPORDÀ (EL),42.25195,2.99588,nucleo_homonimo_geonames
17,17006,ALP,42.37256,1.88699,nucleo_capital_geonames
17,17007,AMER,42.01053,2.60204,nucleo_homonimo_geonames
17,17008,ANGLÈS,41.95617,2.63603,nucleo_homonimo_geonames
17,17009,ARBÚCIES,41.81667,2.51667,nucleo_capital_geonames
17,17010,ARGELAGUER,42.21563,2.64193,nucleo_capital_geonames
17,17011,ARMENTERA (L'),42.17153,3.07439,nucleo_homonimo_geonames
17,17012,AVINYONET DE PUIGVENTÓS,42.24984,2.91509,nucleo_capital_geonames
17,17013,BEGUR,41.95,3.21667,nucleo_capital_geonames
17,17014,VAJOL (LA),42.4038,2.80016,nucleo_homonimo_geonames
17,17015,BANYOLES,42.11667,2.76667,nucleo_capital_geonames
17,17016,BÀSCARA,42.15998,2.91028,nucleo_capital_geonames
17,17018,BELLCAIRE D'EMPORDÀ,42.08012,3.09493,nucleo_homonimo_geonames
17,17019,BESALÚ,42.19893,2.69953,nucleo_capital_geonames
17,17020,BESCANÓ,41.96603,2.73922,nucleo_capital_geonames
17,17021,BEUDA,42.23722,2.70942,nucleo_capital_geonames
17,17022,BISBAL D'EMPORDÀ (LA),41.9441008,3.0429751,geo_point_2d_poligono
17,17023,BLANES,41.67419,2.79036,nucleo_capital_geonames
17,17024,BOLVIR,42.41775,1.87986,nucleo_capital_geonames
17,17025,BORDILS,42.04336,2.91088,nucleo_capital_geonames
17,17026,BORRASSÀ,42.22316,2.9261,nucleo_capital_geonames
17,17027,BREDA,41.74833,2.55964,nucleo_capital_geonames
17,17028,BRUNYOLA I SANT MARTÍ SAPRESA,41.9,2.68333,nucleo_capital_geonames
17,17029,BOADELLA I LES ESCAULES,42.3291241,2.8664804,geo_point_2d_poligono
17,17030,CABANES,42.30805,2.97766,nucleo_capital_geonames
17,17031,CABANELLES,42.23068,2.81997,nucleo_capital_geonames
17,17032,CADAQUÉS,42.28856,3.27706,nucleo_capital_geonames
17,17033,CALDES DE MALAVELLA,41.83333,2.81667,nucleo_capital_geonames
17,17034,CALONGE I SANT ANTONI,41.85869,3.07926,nucleo_capital_geonames
17,17035,CAMÓS,42.08776,2.76288,nucleo_capital_geonames
17,17036,CAMPDEVÀNOL,42.22445,2.1686,nucleo_homonimo_geonames
17,17037,CAMPELLES,42.29471,2.1407,nucleo_homonimo_geonames
17,17038,CAMPLLONG,41.89653,2.83219,nucleo_homonimo_geonames
17,17039,CAMPRODON,42.31185,2.36506,nucleo_capital_geonames
17,17040,CANET D'ADRI,42.03333,2.73333,nucleo_homonimo_geonames
17,17041,CANTALLOPS,42.42216,2.92524,nucleo_capital_geonames
17,17042,CAPMANY,42.37351,2.92026,nucleo_capital_geonames
17,17043,QUERALBS,42.34928,2.16285,nucleo_homonimo_geonames
17,17044,CASSÀ DE LA SELVA,41.88784,2.87524,nucleo_capital_geonames
17,17046,CASTELLFOLLIT DE LA ROCA,42.21968,2.54947,nucleo_homonimo_geonames
17,17047,CASTELLÓ D'EMPÚRIES,42.25673,3.07446,nucleo_homonimo_geonames
17,17048,CASTELL-PLATJA D'ARO,41.81751,3.06742,nucleo_capital_geonames
17,17049,CELRÀ,42.03333,2.88333,nucleo_capital_geonames
17,17050,CERVIÀ DE TER,42.0665,2.90743,nucleo_capital_geonames
17,17051,CISTELLA,42.2687,2.8478,nucleo_capital_geonames
17,17052,SIURANA,42.20916,2.99392,nucleo_capital_geonames
17,17054,COLERA,42.40394,3.15153,nucleo_capital_geonames
17,17055,COLOMERS,42.08333,2.98333,nucleo_capital_geonames
17,17056,CORNELLÀ DEL TERRI,42.08333,2.81667,nucleo_capital_geonames
17,17057,CORÇÀ,41.98333,3.01667,nucleo_capital_geonames
17,17058,CRESPIÀ,42.18333,2.8,nucleo_capital_geonames
17,17060,DARNIUS,42.36667,2.83333,nucleo_capital_geonames
17,17061,DAS,42.36143,1.87051,nucleo_capital_geonames
17,17062,ESCALA (L'),42.12562,3.13261,nucleo_homonimo_geonames
17,17063,Espinelves,41.86667,2.41667,nucleo_homonimo_geonames
17,17064,ESPOLLA,42.3912,3.00064,nucleo_capital_geonames
17,17065,ESPONELLÀ,42.16667,2.8,nucleo_capital_geonames
17,17066,FIGUERES,42.26645,2.96163,nucleo_capital_geonames
17,17067,FLAÇÀ,42.0454967,2.9624613,geo_point_2d_poligono
17,17068,FOIXÀ,42.03626,3.00021,nucleo_capital_geonames
17,17069,FONTANALS DE CERDANYA,42.3856066,1.9197288,geo_point_2d_poligono
17,17070,FONTANILLES,42.01117,3.10776,nucleo_capital_geonames
17,17071,FONTCOBERTA,42.13333,2.8,nucleo_capital_geonames
17,17073,FORNELLS DE LA SELVA,41.93159,2.80907,nucleo_capital_geonames
17,17074,FORTIÀ,42.2432,3.03881,nucleo_capital_geonames
17,17075,GARRIGÀS,42.19343,2.95438,nucleo_capital_geonames
17,17076,GARRIGOLES,42.1,3.03333,nucleo_capital_geonames
17,17077,Garriguella,42.34392,3.06506,nucleo_capital_geonames
17,17078,GER,42.41059,1.84536,nucleo_capital_geonames
17,17079,GIRONA,41.98311,2.82493,nucleo_capital_geonames
17,17080,GOMBRÈN,42.25,2.1,nucleo_homonimo_geonames
17,17081,GUALTA,42.02953,3.10312,nucleo_capital_geonames
17,17082,GUILS DE CERDANYA,42.4474,1.88012,nucleo_capital_geonames
17,17083,HOSTALRIC,41.75,2.63333,nucleo_capital_geonames
17,17084,ISÒVOL,42.37763,1.81807,nucleo_capital_geonames
17,17085,JAFRE,42.07254,3.01062,nucleo_capital_geonames
17,17086,JONQUERA (LA),42.41728,2.87363,nucleo_capital_geonames
17,17087,JUIÀ,42.01667,2.91667,nucleo_capital_geonames
17,17088,LLADÓ,42.24769,2.81373,nucleo_capital_geonames
17,17089,LLAGOSTERA,41.82688,2.89365,nucleo_capital_geonames
17,17090,LLAMBILLES,41.92106,2.85078,nucleo_capital_geonames
17,17091,LLANARS,42.31667,2.35,nucleo_homonimo_geonames
17,17092,LLANÇÀ,42.36241,3.15213,nucleo_homonimo_geonames
17,17093,LLERS,42.29571,2.91183,nucleo_capital_geonames
17,17094,LLÍVIA,42.46462,1.9807,nucleo_capital_geonames
17,17095,LLORET DE MAR,41.69993,2.84565,nucleo_capital_geonames
17,17096,LLOSSES (LES),42.15,2.11667,nucleo_capital_geonames
17,17097,MADREMANYA,41.98333,2.96667,nucleo_capital_geonames
17,17098,MAIÀ DE MONTCAL,42.22134,2.74469,nucleo_homonimo_geonames
17,17099,MERANGES,42.44518,1.78777,nucleo_capital_geonames
17,17100,MASARAC,42.3509,2.97296,nucleo_capital_geonames
17,17101,MASSANES,41.76536,2.65324,nucleo_capital_geonames
17,17102,MAÇANET DE CABRENYS,42.38597,2.74806,nucleo_capital_geonames
17,17103,MAÇANET DE LA SELVA,41.78333,2.73333,nucleo_capital_geonames
17,17105,MIERES,42.12247,2.6385,nucleo_capital_geonames
17,17106,MOLLET DE PERALADA,42.35959,3.00034,nucleo_capital_geonames
17,17107,MOLLÓ,42.34719,2.40506,nucleo_homonimo_geonames
17,17109,MONTAGUT I OIX,42.2737833,2.5534886,geo_point_2d_poligono
17,17110,MONT-RAS,41.9,3.15,nucleo_homonimo_geonames
17,17111,NAVATA,42.22353,2.8611,nucleo_capital_geonames
17,17112,OGASSA,42.27159,2.23148,nucleo_homonimo_geonames
17,17114,OLOT,42.18096,2.49012,nucleo_capital_geonames
17,17115,ORDIS,42.2183,2.90705,nucleo_capital_geonames
17,17116,OSOR,41.94596,2.55535,nucleo_homonimo_geonames
17,17117,PALAFRUGELL,41.91738,3.1631,nucleo_capital_geonames
17,17118,PALAMÓS,41.84843,3.12912,nucleo_capital_geonames
17,17119,PALAU DE SANTA EULÀLIA,42.1793183,2.9753473,geo_point_2d_poligono
17,17120,PALAU-SAVERDERA,42.30778,3.14685,nucleo_homonimo_geonames
17,17121,PALAU-SATOR,41.98897,3.11016,nucleo_capital_geonames
17,17123,PALOL DE REVARDIT,42.06667,2.8,nucleo_capital_geonames
17,17124,PALS,41.97102,3.14814,nucleo_capital_geonames
17,17125,PARDINES,42.31312,2.21375,nucleo_homonimo_geonames
17,17126,PARLAVÀ,42.02163,3.03197,nucleo_capital_geonames
17,17128,PAU,42.31607,3.11621,nucleo_capital_geonames
17,17129,PEDRET I MARZÀ,42.3069431,3.0698909,geo_point_2d_poligono
17,17130,PERA (LA),42.02052,2.97409,nucleo_homonimo_geonames
17,17132,PERALADA,42.30823,3.0091,nucleo_capital_geonames
17,17133,PLANES D'HOSTOLES (LES),42.05669,2.54093,nucleo_homonimo_geonames
17,17134,PLANOLES,42.31667,2.1,nucleo_capital_geonames
17,17135,PONT DE MOLINS,42.3144,2.92996,nucleo_capital_geonames
17,17136,PONTÓS,42.18665,2.91706,nucleo_capital_geonames
17,17137,PORQUERES,42.11682,2.74143,nucleo_capital_geonames
17,17138,PORTBOU,42.4265,3.15805,nucleo_homonimo_geonames
17,17139,PRESES (LES),42.14508,2.46025,nucleo_homonimo_geonames
17,17140,PORT DE LA SELVA (EL),42.33691,3.20492,nucleo_homonimo_geonames
17,17141,PUIGCERDÀ,42.4316,1.92819,nucleo_capital_geonames
17,17142,QUART,41.9532709,2.8872557,geo_point_2d_poligono
17,17143,RABÓS,42.3789,3.02828,nucleo_capital_geonames
17,17144,REGENCÓS,41.95271,3.17006,nucleo_capital_geonames
17,17145,RIBES DE FRESER,42.30417,2.16757,nucleo_capital_geonames
17,17146,RIELLS I VIABREA,41.78333,2.51667,nucleo_capital_geonames
17,17147,RIPOLL,42.20064,2.19033,nucleo_homonimo_geonames
17,17148,RIUDARENES,41.81667,2.71667,nucleo_capital_geonames
17,17149,RIUDAURA,42.18824,2.40935,nucleo_homonimo_geonames
17,17150,RIUDELLOTS DE LA SELVA,41.89327,2.80452,nucleo_capital_geonames
17,17151,RIUMORS,42.22726,3.0419,nucleo_capital_geonames
17,17152,ROSES,42.26199,3.17689,nucleo_capital_geonames
17,17153,RUPIÀ,42.01667,3.01667,nucleo_capital_geonames
17,17154,SALES DE LLIERCA,42.23333,2.65,nucleo_capital_geonames
17,17155,SALT,41.97489,2.79281,nucleo_capital_geonames
17,17157,Sant Andreu Salou,41.86667,2.83333,nucleo_capital_geonames
17,17158,SANT CLIMENT SESCEBES,42.36888,2.97996,nucleo_homonimo_geonames
17,17159,SANT FELIU DE BUIXALLEU,41.78333,2.58333,nucleo_homonimo_geonames
17,17160,SANT FELIU DE GUÍXOLS,41.78333,3.03333,nucleo_capital_geonames
17,17161,SANT FELIU DE PALLEROLS,42.07708,2.50935,nucleo_capital_geonames
17,17162,SANT FERRIOL,42.2,2.66667,nucleo_capital_geonames
17,17163,SANT GREGORI,41.98333,2.73333,nucleo_capital_geonames
17,17164,SANT HILARI SACALM,41.88333,2.51667,nucleo_capital_geonames
17,17165,SANT JAUME DE LLIERCA,42.2098117,2.5939379,geo_point_2d_poligono
17,17166,SANT JORDI DESVALLS,42.06667,2.95,nucleo_capital_geonames
17,17167,SANT JOAN DE LES ABADESSES,42.23332,2.28524,nucleo_homonimo_geonames
17,17168,SANT JOAN DE MOLLET,42.0462381,2.9381868,geo_point_2d_poligono
17,17169,SANT JULIÀ DE RAMIS,42.02932,2.85338,nucleo_capital_geonames
17,17170,VALLFOGONA DE RIPOLLÈS,42.1859223,2.3052847,geo_point_2d_poligono
17,17171,SANT LLORENÇ DE LA MUGA,42.31976,2.78888,nucleo_capital_geonames
17,17172,SANT MARTÍ DE LLÉMENA,42.0376082,2.6711661,geo_point_2d_poligono
17,17173,SANT MARTÍ VELL,42.01667,2.93333,nucleo_capital_geonames
17,17174,SANT MIQUEL DE CAMPMAJOR,42.13333,2.68333,nucleo_capital_geonames
17,17175,SANT MIQUEL DE FLUVIÀ,42.172,2.99259,nucleo_capital_geonames
17,17176,SANT MORI,42.1559,2.98946,nucleo_capital_geonames
17,17177,SANT PAU DE SEGÚRIES,42.26108,2.36579,nucleo_homonimo_geonames
17,17178,SANT PERE PESCADOR,42.18812,3.08212,nucleo_capital_geonames
17,17180,SANTA COLOMA DE FARNERS,41.86667,2.66667,nucleo_capital_geonames
17,17181,SANTA CRISTINA D'ARO,41.81667,3.0,nucleo_capital_geonames
17,17182,SANTA LLOGAIA D'ÀLGUEMA,42.23332,2.95238,nucleo_homonimo_geonames
17,17183,SANT ANIOL DE FINESTRES,42.09023,2.58688,nucleo_capital_geonames
17,17184,SANTA PAU,42.1443,2.57123,nucleo_capital_geonames
17,17185,SANT JOAN LES FONTS,42.21186,2.51291,nucleo_homonimo_geonames
17,17186,SARRIÀ DE TER,42.0139564,2.8123476,geo_point_2d_poligono
17,17187,"SAUS, CAMALLERA I LLAMPAIES",42.1324,2.97742,nucleo_cualquiera_geonames
17,17188,La Selva de Mar,42.32416,3.18698,nucleo_homonimo_geonames
17,17189,CELLERA DE TER (LA),41.96919,2.62402,nucleo_capital_geonames
17,17190,SERINYÀ,42.17021,2.74392,nucleo_homonimo_geonames
17,17191,SERRA DE DARÓ,42.02877,3.07222,nucleo_capital_geonames
17,17192,SETCASES,42.37554,2.30179,nucleo_homonimo_geonames
17,17193,SILS,41.80842,2.74507,nucleo_capital_geonames
17,17194,SUSQUEDA,41.97776,2.51652,nucleo_capital_geonames
17,17195,TALLADA D'EMPORDÀ (LA),42.0802,3.05583,nucleo_capital_geonames
17,17196,TERRADES,42.31032,2.83855,nucleo_capital_geonames
17,17197,TORRENT,41.95243,3.12684,nucleo_capital_geonames
17,17198,TORROELLA DE FLUVIÀ,42.17522,3.04025,nucleo_capital_geonames
17,17199,TORROELLA DE MONTGRÍ,42.04254,3.12703,nucleo_capital_geonames
17,17200,TORTELLÀ,42.23333,2.63333,nucleo_homonimo_geonames
17,17201,TOSES,42.32162,2.01582,nucleo_capital_geonames
17,17202,TOSSA DE MAR,41.71667,2.93333,nucleo_capital_geonames
17,17203,ULTRAMORT,42.0364,3.03455,nucleo_capital_geonames
17,17204,ULLÀ,42.04964,3.10754,nucleo_capital_geonames
17,17205,ULLASTRET,42.0,3.06667,nucleo_capital_geonames
17,17206,URÚS,42.35131,1.85343,nucleo_capital_geonames
17,17207,VALL D'EN BAS (LA),42.125696,2.4236289,geo_point_2d_poligono
17,17208,VALL DE BIANYA (LA),42.2377047,2.433666,geo_point_2d_poligono
17,17209,VALL-LLOBREGA,41.88055,3.12641,nucleo_homonimo_geonames
17,17210,VENTALLÓ,42.14921,3.02635,nucleo_capital_geonames
17,17211,VERGES,42.06283,3.04579,nucleo_capital_geonames
17,17212,VIDRÀ,42.12285,2.30977,nucleo_capital_geonames
17,17213,VIDRERES,41.78333,2.78333,nucleo_capital_geonames
17,17214,VILABERTRAN,42.28255,2.98144,nucleo_capital_geonames
17,17215,VILABLAREIX,41.95746,2.77377,nucleo_capital_geonames
17,17216,VILADASENS,42.08333,2.93333,nucleo_capital_geonames
17,17217,VILADAMAT,42.13299,3.07555,nucleo_homonimo_geonames
17,17218,VILADEMULS,42.1389,2.88819,nucleo_capital_geonames
17,17220,VILADRAU,41.84746,2.39019,nucleo_capital_geonames
17,17221,VILAFANT,42.24668,2.9382,nucleo_capital_geonames
17,17222,VILAÜR,42.14382,2.95419,nucleo_homonimo_geonames
17,17223,VILAJUÏGA,42.32533,3.09302,nucleo_capital_geonames
17,17224,VILALLONGA DE TER,42.32998,2.31652,nucleo_homonimo_geonames
17,17225,VILAMACOLUM,42.19618,3.05662,nucleo_capital_geonames
17,17226,VILAMALLA,42.2172,2.97009,nucleo_capital_geonames
17,17227,VILAMANISCLE,42.37522,3.06755,nucleo_capital_geonames
17,17228,VILANANT,42.25471,2.88923,nucleo_capital_geonames
17,17230,VILA-SACRA,42.26578,3.01839,nucleo_capital_geonames
17,17232,VILOPRIU,42.1,3.0,nucleo_capital_geonames
17,17233,VILOBÍ D'ONYAR,41.88333,2.75,nucleo_capital_geonames
17,17234,BIURE,42.33734,2.89513,nucleo_capital_geonames
17,17901,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA",41.9236369,2.9818881,geo_point_2d_poligono
17,17902,FORALLAC,41.9389312,3.0855921,geo_point_2d_poligono
17,17903,SANT JULIÀ DEL LLOR I BONMATÍ,41.9752286,2.6503326,geo_point_2d_poligono
18,18001,AGRÓN,37.03023,-3.8287,nucleo_capital_geonames
18,18002,ALAMEDILLA,37.58232,-3.24241,nucleo_capital_geonames
18,18003,ALBOLOTE,37.23088,-3.6551,nucleo_capital_geonames
18,18004,ALBONDÓN,36.8277,-3.21144,nucleo_capital_geonames
18,18005,ALBUÑÁN,37.22708,-3.13321,nucleo_capital_geonames
18,18006,ALBUÑOL,36.79203,-3.205,nucleo_capital_geonames
18,18007,ALBUÑUELAS,36.92828,-3.63184,nucleo_capital_geonames
18,18010,ALDEIRE,37.16012,-3.07204,nucleo_capital_geonames
18,18011,ALFACAR,37.23744,-3.56807,nucleo_capital_geonames
18,18012,ALGARINEJO,37.32526,-4.1585,nucleo_capital_geonames
18,18013,ALHAMA DE GRANADA,37.00689,-3.98963,nucleo_capital_geonames
18,18014,ALHENDÍN,37.10879,-3.64557,nucleo_capital_geonames
18,18015,ALICÚN DE ORTEGA,37.60898,-3.13648,nucleo_capital_geonames
18,18016,ALMEGÍJAR,36.90258,-3.30122,nucleo_capital_geonames
